local_datetime,weather,weather_desc,ws,hu,t
2025-06-05 10:00:00,0,Cerah,1.2,69,30
2025-06-05 13:00:00,2,Cerah Berawan,5.5,68,31
2025-06-05 16:00:00,61,Hujan Ringan,4.2,77,28
2025-06-05 19:00:00,61,Hujan Ringan,0.9,89,26
2025-06-05 22:00:00,3,Berawan,3.5,92,25
2025-06-06 01:00:00,3,Berawan,2.4,94,25
2025-06-06 04:00:00,3,Berawan,2.1,95,24
2025-06-06 07:00:00,2,Cerah Berawan,4,86,27
2025-06-06 10:00:00,3,Berawan,1.3,66,31
2025-06-06 13:00:00,61,Hujan Ringan,4,64,31
2025-06-06 16:00:00,61,Hujan Ringan,4.9,76,29
2025-06-06 19:00:00,2,Cerah Berawan,4.2,89,26
2025-06-06 22:00:00,3,Berawan,3.1,91,25
2025-06-07 01:00:00,2,Cerah Berawan,1.2,93,25
2025-06-07 04:00:00,3,Berawan,2.1,93,24
2025-06-05 04:00:00,1,Cerah,1.2,94,25
2025-06-05 07:00:00,2,Cerah Berawan,3,85,27
2025-06-05 10:00:00,0,Cerah,1.2,69,30
2025-06-05 13:00:00,2,Cerah Berawan,5.5,68,31
2025-06-05 16:00:00,61,Hujan Ringan,4.2,77,28
2025-06-05 19:00:00,61,Hujan Ringan,0.9,89,26
2025-06-05 22:00:00,3,Berawan,3.5,92,25
2025-06-06 01:00:00,3,Berawan,2.4,94,25
2025-06-06 04:00:00,3,Berawan,2.1,95,24
2025-06-06 07:00:00,2,Cerah Berawan,4,86,27
2025-06-06 10:00:00,3,Berawan,1.3,66,31
2025-06-06 13:00:00,61,Hujan Ringan,4,64,31
2025-06-06 16:00:00,61,Hujan Ringan,4.9,76,29
2025-06-06 19:00:00,2,Cerah Berawan,4.2,89,26
2025-06-06 22:00:00,3,Berawan,3.1,91,25
2025-06-07 01:00:00,2,Cerah Berawan,1.2,93,25
2025-06-07 04:00:00,3,Berawan,2.1,93,24
2025-06-05 06:00:00,2,Cerah Berawan,3,91,25
2025-06-05 09:00:00,1,Cerah,1.2,74,30
2025-06-05 12:00:00,3,Berawan,5.5,67,31
2025-06-05 15:00:00,2,Cerah Berawan,4.2,72,30
2025-06-05 18:00:00,61,Hujan Ringan,0.9,89,27
2025-06-05 21:00:00,61,Hujan Ringan,3.5,90,26
2025-06-06 00:00:00,3,Berawan,2.4,94,25
2025-06-06 03:00:00,3,Berawan,2.1,94,24
2025-06-06 06:00:00,3,Berawan,4,91,25
2025-06-06 09:00:00,3,Berawan,1.3,70,30
2025-06-06 12:00:00,3,Berawan,4,64,31
2025-06-06 15:00:00,61,Hujan Ringan,4.9,75,29
2025-06-06 18:00:00,61,Hujan Ringan,4.2,88,26
2025-06-06 21:00:00,1,Cerah,3.1,89,26
2025-06-07 00:00:00,2,Cerah Berawan,1.2,92,25
2025-06-07 03:00:00,2,Cerah Berawan,2.1,93,24
2025-06-07 06:00:00,3,Berawan,3.1,91,25
2025-06-05 07:00:00,2,Cerah Berawan,3,85,27
2025-06-05 10:00:00,0,Cerah,1.2,69,30
2025-06-05 13:00:00,2,Cerah Berawan,5.5,68,31
2025-06-05 16:00:00,61,Hujan Ringan,4.2,77,28
2025-06-05 19:00:00,61,Hujan Ringan,0.9,89,26
2025-06-05 22:00:00,3,Berawan,3.5,92,25
2025-06-06 01:00:00,3,Berawan,2.4,94,25
2025-06-06 04:00:00,3,Berawan,2.1,95,24
2025-06-06 07:00:00,2,Cerah Berawan,4,86,27
2025-06-06 10:00:00,3,Berawan,1.3,66,31
2025-06-06 13:00:00,61,Hujan Ringan,4,64,31
2025-06-06 16:00:00,61,Hujan Ringan,4.9,76,29
2025-06-06 19:00:00,2,Cerah Berawan,4.2,89,26
2025-06-06 22:00:00,3,Berawan,3.1,91,25
2025-06-07 01:00:00,2,Cerah Berawan,1.2,93,25
2025-06-07 04:00:00,3,Berawan,2.1,93,24
2025-06-07 07:00:00,3,Berawan,3.1,85,27
2025-06-07 10:00:00,3,Berawan,1.5,68,30
2025-06-07 13:00:00,1,Cerah,1.5,65,32
2025-06-07 16:00:00,2,Cerah Berawan,2.3,75,29
2025-06-07 19:00:00,61,Hujan Ringan,2.3,89,27
2025-06-07 22:00:00,61,Hujan Ringan,4.2,95,25
2025-06-05 08:00:00,0,Cerah,1.2,79,28
2025-06-05 11:00:00,1,Cerah,5.5,67,31
2025-06-05 14:00:00,2,Cerah Berawan,4.2,70,31
2025-06-05 17:00:00,61,Hujan Ringan,0.9,85,27
2025-06-05 20:00:00,61,Hujan Ringan,3.5,89,26
2025-06-05 23:00:00,3,Berawan,2.4,93,25
2025-06-06 02:00:00,3,Berawan,2.1,94,24
2025-06-06 05:00:00,3,Berawan,4,94,24
2025-06-06 08:00:00,2,Cerah Berawan,1.3,77,29
2025-06-06 11:00:00,3,Berawan,4,64,31
2025-06-06 14:00:00,61,Hujan Ringan,4.9,68,30
2025-06-06 17:00:00,61,Hujan Ringan,4.2,84,27
2025-06-06 20:00:00,1,Cerah,3.1,89,26
2025-06-06 23:00:00,3,Berawan,1.2,91,25
2025-06-07 02:00:00,2,Cerah Berawan,2.1,93,24
2025-06-07 05:00:00,3,Berawan,3.1,94,24
2025-06-07 08:00:00,3,Berawan,3.1,78,28
2025-06-07 11:00:00,3,Berawan,1.5,65,31
2025-06-07 14:00:00,1,Cerah,1.5,65,31
2025-06-07 17:00:00,3,Berawan,2.3,83,28
2025-06-07 20:00:00,61,Hujan Ringan,2.3,90,26
2025-06-07 23:00:00,61,Hujan Ringan,4.2,96,25
2025-06-05 09:00:00,3,Berawan,2.9,67,30
2025-06-05 12:00:00,3,Berawan,6.9,65,31
2025-06-05 15:00:00,3,Berawan,6.2,71,30
2025-06-05 18:00:00,61,Hujan Ringan,0.6,85,27
2025-06-05 21:00:00,2,Cerah Berawan,3.2,90,26
2025-06-06 00:00:00,61,Hujan Ringan,2,96,25
2025-06-06 03:00:00,2,Cerah Berawan,2.4,96,24
2025-06-06 06:00:00,3,Berawan,3.4,93,25
2025-06-06 09:00:00,3,Berawan,1.2,75,29
2025-06-06 12:00:00,3,Berawan,5.4,69,31
2025-06-06 15:00:00,61,Hujan Ringan,5.5,74,29
2025-06-06 18:00:00,3,Berawan,0.8,88,26
2025-06-06 21:00:00,3,Berawan,2.2,92,26
2025-06-07 00:00:00,3,Berawan,2.1,94,25
2025-06-07 03:00:00,2,Cerah Berawan,1.9,94,24
2025-06-07 06:00:00,3,Berawan,2.4,91,25
2025-06-07 09:00:00,3,Berawan,2.4,72,30
2025-06-07 12:00:00,3,Berawan,5.3,65,31
2025-06-07 15:00:00,61,Hujan Ringan,5.3,71,30
2025-06-07 18:00:00,61,Hujan Ringan,5.6,87,27
2025-06-07 21:00:00,61,Hujan Ringan,5.6,92,26
2025-06-05 11:00:00,3,Berawan,6.9,64,31
2025-06-05 14:00:00,3,Berawan,6.2,69,31
2025-06-05 17:00:00,61,Hujan Ringan,0.6,80,28
2025-06-05 20:00:00,3,Berawan,3.2,89,26
2025-06-05 23:00:00,61,Hujan Ringan,2,93,25
2025-06-06 02:00:00,1,Cerah,2.4,96,24
2025-06-06 05:00:00,3,Berawan,3.4,96,24
2025-06-06 08:00:00,3,Berawan,1.2,79,28
2025-06-06 11:00:00,3,Berawan,5.4,70,31
2025-06-06 14:00:00,61,Hujan Ringan,5.5,73,29
2025-06-06 17:00:00,3,Berawan,0.8,85,27
2025-06-06 20:00:00,3,Berawan,2.2,90,26
2025-06-06 23:00:00,3,Berawan,2.1,94,25
2025-06-07 02:00:00,3,Berawan,1.9,94,25
2025-06-07 05:00:00,2,Cerah Berawan,2.4,93,24
2025-06-07 08:00:00,3,Berawan,2.4,78,28
2025-06-07 11:00:00,3,Berawan,5.3,66,31
2025-06-07 14:00:00,61,Hujan Ringan,5.3,66,31
2025-06-07 17:00:00,61,Hujan Ringan,5.6,80,28
2025-06-07 20:00:00,61,Hujan Ringan,5.6,92,26
2025-06-07 23:00:00,61,Hujan Ringan,1.8,94,26
2025-06-05 11:00:00,3,Berawan,6.9,64,31
2025-06-05 14:00:00,3,Berawan,6.2,69,31
2025-06-05 17:00:00,61,Hujan Ringan,0.6,80,28
2025-06-05 20:00:00,3,Berawan,3.2,89,26
2025-06-05 23:00:00,61,Hujan Ringan,2,93,25
2025-06-06 02:00:00,1,Cerah,2.4,96,24
2025-06-06 05:00:00,3,Berawan,3.4,96,24
2025-06-06 08:00:00,3,Berawan,1.2,79,28
2025-06-06 11:00:00,3,Berawan,5.4,70,31
2025-06-06 14:00:00,61,Hujan Ringan,5.5,73,29
2025-06-06 17:00:00,3,Berawan,0.8,85,27
2025-06-06 20:00:00,3,Berawan,2.2,90,26
2025-06-06 23:00:00,3,Berawan,2.1,94,25
2025-06-07 02:00:00,3,Berawan,1.9,94,25
2025-06-07 05:00:00,2,Cerah Berawan,2.4,93,24
2025-06-07 08:00:00,3,Berawan,2.4,78,28
2025-06-07 11:00:00,3,Berawan,5.3,66,31
2025-06-07 14:00:00,61,Hujan Ringan,5.3,66,31
2025-06-07 17:00:00,61,Hujan Ringan,5.6,80,28
2025-06-07 20:00:00,61,Hujan Ringan,5.6,92,26
2025-06-07 23:00:00,61,Hujan Ringan,1.8,94,26
2025-06-05 13:00:00,3,Berawan,6.9,66,31
2025-06-05 16:00:00,61,Hujan Ringan,6.2,73,30
2025-06-05 19:00:00,2,Cerah Berawan,0.6,87,27
2025-06-05 22:00:00,61,Hujan Ringan,3.2,92,26
2025-06-06 01:00:00,1,Cerah,2,96,24
2025-06-06 04:00:00,3,Berawan,2.4,97,24
2025-06-06 07:00:00,3,Berawan,3.4,88,26
2025-06-06 10:00:00,3,Berawan,1.2,72,30
2025-06-06 13:00:00,61,Hujan Ringan,5.4,75,29
2025-06-06 16:00:00,3,Berawan,5.5,80,28
2025-06-06 19:00:00,3,Berawan,0.8,90,26
2025-06-06 22:00:00,2,Cerah Berawan,2.2,93,25
2025-06-07 01:00:00,3,Berawan,2.1,94,25
2025-06-07 04:00:00,1,Cerah,1.9,94,24
2025-06-07 07:00:00,3,Berawan,2.4,86,27
2025-06-07 10:00:00,3,Berawan,5.3,69,30
2025-06-07 13:00:00,61,Hujan Ringan,5.3,65,32
2025-06-07 16:00:00,61,Hujan Ringan,5.6,75,29
2025-06-07 19:00:00,61,Hujan Ringan,5.6,90,26
2025-06-07 22:00:00,61,Hujan Ringan,1.8,93,26
2025-06-05 14:00:00,3,Berawan,6.2,69,31
2025-06-05 17:00:00,61,Hujan Ringan,0.6,80,28
2025-06-05 20:00:00,3,Berawan,3.2,89,26
2025-06-05 23:00:00,61,Hujan Ringan,2,93,25
2025-06-06 02:00:00,1,Cerah,2.4,96,24
2025-06-06 05:00:00,3,Berawan,3.4,96,24
2025-06-06 08:00:00,3,Berawan,1.2,79,28
2025-06-06 11:00:00,3,Berawan,5.4,70,31
2025-06-06 14:00:00,61,Hujan Ringan,5.5,73,29
2025-06-06 17:00:00,3,Berawan,0.8,85,27
2025-06-06 20:00:00,3,Berawan,2.2,90,26
2025-06-06 23:00:00,3,Berawan,2.1,94,25
2025-06-07 02:00:00,3,Berawan,1.9,94,25
2025-06-07 05:00:00,2,Cerah Berawan,2.4,93,24
2025-06-07 08:00:00,3,Berawan,2.4,78,28
2025-06-07 11:00:00,3,Berawan,5.3,66,31
2025-06-07 14:00:00,61,Hujan Ringan,5.3,66,31
2025-06-07 17:00:00,61,Hujan Ringan,5.6,80,28
2025-06-07 20:00:00,61,Hujan Ringan,5.6,92,26
2025-06-07 23:00:00,61,Hujan Ringan,1.8,94,26
2025-06-05 14:00:00,3,Berawan,6.2,69,31
2025-06-05 17:00:00,61,Hujan Ringan,0.6,80,28
2025-06-05 20:00:00,3,Berawan,3.2,89,26
2025-06-05 23:00:00,61,Hujan Ringan,2,93,25
2025-06-06 02:00:00,1,Cerah,2.4,96,24
2025-06-06 05:00:00,3,Berawan,3.4,96,24
2025-06-06 08:00:00,3,Berawan,1.2,79,28
2025-06-06 11:00:00,3,Berawan,5.4,70,31
2025-06-06 14:00:00,61,Hujan Ringan,5.5,73,29
2025-06-06 17:00:00,3,Berawan,0.8,85,27
2025-06-06 20:00:00,3,Berawan,2.2,90,26
2025-06-06 23:00:00,3,Berawan,2.1,94,25
2025-06-07 02:00:00,3,Berawan,1.9,94,25
2025-06-07 05:00:00,2,Cerah Berawan,2.4,93,24
2025-06-07 08:00:00,3,Berawan,2.4,78,28
2025-06-07 11:00:00,3,Berawan,5.3,66,31
2025-06-07 14:00:00,61,Hujan Ringan,5.3,66,31
2025-06-07 17:00:00,61,Hujan Ringan,5.6,80,28
2025-06-07 20:00:00,61,Hujan Ringan,5.6,92,26
2025-06-07 23:00:00,61,Hujan Ringan,1.8,94,26
2025-06-05 16:00:00,61,Hujan Ringan,6.2,73,30
2025-06-05 19:00:00,2,Cerah Berawan,0.6,87,27
2025-06-05 22:00:00,61,Hujan Ringan,3.2,92,26
2025-06-06 01:00:00,1,Cerah,2,96,24
2025-06-06 04:00:00,3,Berawan,2.4,97,24
2025-06-06 07:00:00,3,Berawan,3.4,88,26
2025-06-06 10:00:00,3,Berawan,1.2,72,30
2025-06-06 13:00:00,61,Hujan Ringan,5.4,75,29
2025-06-06 16:00:00,3,Berawan,5.5,80,28
2025-06-06 19:00:00,3,Berawan,0.8,90,26
2025-06-06 22:00:00,2,Cerah Berawan,2.2,93,25
2025-06-07 01:00:00,3,Berawan,2.1,94,25
2025-06-07 04:00:00,1,Cerah,1.9,94,24
2025-06-07 07:00:00,3,Berawan,2.4,86,27
2025-06-07 10:00:00,3,Berawan,5.3,69,30
2025-06-07 13:00:00,61,Hujan Ringan,5.3,65,32
2025-06-07 16:00:00,61,Hujan Ringan,5.6,75,29
2025-06-07 19:00:00,61,Hujan Ringan,5.6,90,26
2025-06-07 22:00:00,61,Hujan Ringan,1.8,93,26
2025-06-05 16:00:00,61,Hujan Ringan,6.2,73,30
2025-06-05 19:00:00,2,Cerah Berawan,0.6,87,27
2025-06-05 22:00:00,61,Hujan Ringan,3.2,92,26
2025-06-06 01:00:00,1,Cerah,2,96,24
2025-06-06 04:00:00,3,Berawan,2.4,97,24
2025-06-06 07:00:00,3,Berawan,3.4,88,26
2025-06-06 10:00:00,3,Berawan,1.2,72,30
2025-06-06 13:00:00,61,Hujan Ringan,5.4,75,29
2025-06-06 16:00:00,3,Berawan,5.5,80,28
2025-06-06 19:00:00,3,Berawan,0.8,90,26
2025-06-06 22:00:00,2,Cerah Berawan,2.2,93,25
2025-06-07 01:00:00,3,Berawan,2.1,94,25
2025-06-07 04:00:00,1,Cerah,1.9,94,24
2025-06-07 07:00:00,3,Berawan,2.4,86,27
2025-06-07 10:00:00,3,Berawan,5.3,69,30
2025-06-07 13:00:00,61,Hujan Ringan,5.3,65,32
2025-06-07 16:00:00,61,Hujan Ringan,5.6,75,29
2025-06-07 19:00:00,61,Hujan Ringan,5.6,90,26
2025-06-07 22:00:00,61,Hujan Ringan,1.8,93,26
2025-06-05 18:00:00,61,Hujan Ringan,0.6,85,27
2025-06-05 21:00:00,2,Cerah Berawan,3.2,90,26
2025-06-06 00:00:00,61,Hujan Ringan,2,96,25
2025-06-06 03:00:00,2,Cerah Berawan,2.4,96,24
2025-06-06 06:00:00,3,Berawan,3.4,93,25
2025-06-06 09:00:00,3,Berawan,1.2,75,29
2025-06-06 12:00:00,3,Berawan,5.4,69,31
2025-06-06 15:00:00,61,Hujan Ringan,5.5,74,29
2025-06-06 18:00:00,3,Berawan,0.8,88,26
2025-06-06 21:00:00,3,Berawan,2.2,92,26
2025-06-07 00:00:00,3,Berawan,2.1,94,25
2025-06-07 03:00:00,2,Cerah Berawan,1.9,94,24
2025-06-07 06:00:00,3,Berawan,2.4,91,25
2025-06-07 09:00:00,3,Berawan,2.4,72,30
2025-06-07 12:00:00,3,Berawan,5.3,65,31
2025-06-07 15:00:00,61,Hujan Ringan,5.3,71,30
2025-06-07 18:00:00,61,Hujan Ringan,5.6,87,27
2025-06-07 21:00:00,61,Hujan Ringan,5.6,92,26
2025-06-05 18:00:00,61,Hujan Ringan,0.6,85,27
2025-06-05 21:00:00,2,Cerah Berawan,3.2,90,26
2025-06-06 00:00:00,61,Hujan Ringan,2,96,25
2025-06-06 03:00:00,2,Cerah Berawan,2.4,96,24
2025-06-06 06:00:00,3,Berawan,3.4,93,25
2025-06-06 09:00:00,3,Berawan,1.2,75,29
2025-06-06 12:00:00,3,Berawan,5.4,69,31
2025-06-06 15:00:00,61,Hujan Ringan,5.5,74,29
2025-06-06 18:00:00,3,Berawan,0.8,88,26
2025-06-06 21:00:00,3,Berawan,2.2,92,26
2025-06-07 00:00:00,3,Berawan,2.1,94,25
2025-06-07 03:00:00,2,Cerah Berawan,1.9,94,24
2025-06-07 06:00:00,3,Berawan,2.4,91,25
2025-06-07 09:00:00,3,Berawan,2.4,72,30
2025-06-07 12:00:00,3,Berawan,5.3,65,31
2025-06-07 15:00:00,61,Hujan Ringan,5.3,71,30
2025-06-07 18:00:00,61,Hujan Ringan,5.6,87,27
2025-06-07 21:00:00,61,Hujan Ringan,5.6,92,26
2025-06-05 20:00:00,3,Berawan,3.2,89,26
2025-06-05 23:00:00,61,Hujan Ringan,2,93,25
2025-06-06 02:00:00,1,Cerah,2.4,96,24
2025-06-06 05:00:00,3,Berawan,3.4,96,24
2025-06-06 08:00:00,3,Berawan,1.2,79,28
2025-06-06 11:00:00,3,Berawan,5.4,70,31
2025-06-06 14:00:00,61,Hujan Ringan,5.5,73,29
2025-06-06 17:00:00,3,Berawan,0.8,85,27
2025-06-06 20:00:00,3,Berawan,2.2,90,26
2025-06-06 23:00:00,3,Berawan,2.1,94,25
2025-06-07 02:00:00,3,Berawan,1.9,94,25
2025-06-07 05:00:00,2,Cerah Berawan,2.4,93,24
2025-06-07 08:00:00,3,Berawan,2.4,78,28
2025-06-07 11:00:00,3,Berawan,5.3,66,31
2025-06-07 14:00:00,61,Hujan Ringan,5.3,66,31
2025-06-07 17:00:00,61,Hujan Ringan,5.6,80,28
2025-06-07 20:00:00,61,Hujan Ringan,5.6,92,26
2025-06-07 23:00:00,61,Hujan Ringan,1.8,94,26
2025-06-05 21:00:00,3,Berawan,2.1,93,26
2025-06-06 00:00:00,3,Berawan,0.3,91,26
2025-06-06 03:00:00,3,Berawan,2,95,25
2025-06-06 06:00:00,1,Cerah,2.4,91,26
2025-06-06 09:00:00,1,Cerah,0.7,74,29
2025-06-06 12:00:00,3,Berawan,6.4,69,30
2025-06-06 15:00:00,61,Hujan Ringan,2.9,75,29
2025-06-06 18:00:00,61,Hujan Ringan,1.4,89,26
2025-06-06 21:00:00,2,Cerah Berawan,0.8,92,26
2025-06-07 00:00:00,61,Hujan Ringan,2.7,96,24
2025-06-07 03:00:00,3,Berawan,0.1,94,24
2025-06-07 06:00:00,2,Cerah Berawan,1.2,94,24
2025-06-07 09:00:00,1,Cerah,1.7,75,29
2025-06-07 12:00:00,3,Berawan,3.4,67,31
2025-06-07 15:00:00,2,Cerah Berawan,4.8,72,30
2025-06-07 18:00:00,61,Hujan Ringan,2.6,93,26
2025-06-07 21:00:00,3,Berawan,3.7,94,25
2025-06-05 21:00:00,3,Berawan,2.1,93,26
2025-06-06 00:00:00,3,Berawan,0.3,91,26
2025-06-06 03:00:00,3,Berawan,2,95,25
2025-06-06 06:00:00,1,Cerah,2.4,91,26
2025-06-06 09:00:00,1,Cerah,0.7,74,29
2025-06-06 12:00:00,3,Berawan,6.4,69,30
2025-06-06 15:00:00,61,Hujan Ringan,2.9,75,29
2025-06-06 18:00:00,61,Hujan Ringan,1.4,89,26
2025-06-06 21:00:00,2,Cerah Berawan,0.8,92,26
2025-06-07 00:00:00,61,Hujan Ringan,2.7,96,24
2025-06-07 03:00:00,3,Berawan,0.1,94,24
2025-06-07 06:00:00,2,Cerah Berawan,1.2,94,24
2025-06-07 09:00:00,1,Cerah,1.7,75,29
2025-06-07 12:00:00,3,Berawan,3.4,67,31
2025-06-07 15:00:00,2,Cerah Berawan,4.8,72,30
2025-06-07 18:00:00,61,Hujan Ringan,2.6,93,26
2025-06-07 21:00:00,3,Berawan,3.7,94,25
2025-06-05 23:00:00,3,Berawan,0.3,90,26
2025-06-06 02:00:00,3,Berawan,2,93,25
2025-06-06 05:00:00,3,Berawan,2.4,94,25
2025-06-06 08:00:00,1,Cerah,0.7,78,28
2025-06-06 11:00:00,3,Berawan,6.4,68,31
2025-06-06 14:00:00,61,Hujan Ringan,2.9,74,30
2025-06-06 17:00:00,61,Hujan Ringan,1.4,88,26
2025-06-06 20:00:00,3,Berawan,0.8,91,26
2025-06-06 23:00:00,61,Hujan Ringan,2.7,94,25
2025-06-07 02:00:00,3,Berawan,0.1,95,24
2025-06-07 05:00:00,3,Berawan,1.2,96,24
2025-06-07 08:00:00,1,Cerah,1.7,81,28
2025-06-07 11:00:00,3,Berawan,3.4,68,31
2025-06-07 14:00:00,1,Cerah,4.8,67,31
2025-06-07 17:00:00,61,Hujan Ringan,2.6,87,27
2025-06-07 20:00:00,3,Berawan,3.7,94,26
2025-06-07 23:00:00,3,Berawan,3.4,95,25
2025-06-06 00:00:00,3,Berawan,0.3,91,26
2025-06-06 03:00:00,3,Berawan,2,95,25
2025-06-06 06:00:00,1,Cerah,2.4,91,26
2025-06-06 09:00:00,1,Cerah,0.7,74,29
2025-06-06 12:00:00,3,Berawan,6.4,69,30
2025-06-06 15:00:00,61,Hujan Ringan,2.9,75,29
2025-06-06 18:00:00,61,Hujan Ringan,1.4,89,26
2025-06-06 21:00:00,2,Cerah Berawan,0.8,92,26
2025-06-07 00:00:00,61,Hujan Ringan,2.7,96,24
2025-06-07 03:00:00,3,Berawan,0.1,94,24
2025-06-07 06:00:00,2,Cerah Berawan,1.2,94,24
2025-06-07 09:00:00,1,Cerah,1.7,75,29
2025-06-07 12:00:00,3,Berawan,3.4,67,31
2025-06-07 15:00:00,2,Cerah Berawan,4.8,72,30
2025-06-07 18:00:00,61,Hujan Ringan,2.6,93,26
2025-06-07 21:00:00,3,Berawan,3.7,94,25
2025-06-08 00:00:00,3,Berawan,3.4,94,25
2025-06-08 03:00:00,3,Berawan,1.2,93,24
2025-06-08 06:00:00,3,Berawan,2.7,92,25
2025-06-06 00:00:00,3,Berawan,0.3,91,26
2025-06-06 03:00:00,3,Berawan,2,95,25
2025-06-06 06:00:00,1,Cerah,2.4,91,26
2025-06-06 09:00:00,1,Cerah,0.7,74,29
2025-06-06 12:00:00,3,Berawan,6.4,69,30
2025-06-06 15:00:00,61,Hujan Ringan,2.9,75,29
2025-06-06 18:00:00,61,Hujan Ringan,1.4,89,26
2025-06-06 21:00:00,2,Cerah Berawan,0.8,92,26
2025-06-07 00:00:00,61,Hujan Ringan,2.7,96,24
2025-06-07 03:00:00,3,Berawan,0.1,94,24
2025-06-07 06:00:00,2,Cerah Berawan,1.2,94,24
2025-06-07 09:00:00,1,Cerah,1.7,75,29
2025-06-07 12:00:00,3,Berawan,3.4,67,31
2025-06-07 15:00:00,2,Cerah Berawan,4.8,72,30
2025-06-07 18:00:00,61,Hujan Ringan,2.6,93,26
2025-06-07 21:00:00,3,Berawan,3.7,94,25
2025-06-08 00:00:00,3,Berawan,3.4,94,25
2025-06-08 03:00:00,3,Berawan,1.2,93,24
2025-06-08 06:00:00,3,Berawan,2.7,92,25
2025-06-06 03:00:00,3,Berawan,2,95,25
2025-06-06 06:00:00,1,Cerah,2.4,91,26
2025-06-06 09:00:00,1,Cerah,0.7,74,29
2025-06-06 12:00:00,3,Berawan,6.4,69,30
2025-06-06 15:00:00,61,Hujan Ringan,2.9,75,29
2025-06-06 18:00:00,61,Hujan Ringan,1.4,89,26
2025-06-06 21:00:00,2,Cerah Berawan,0.8,92,26
2025-06-07 00:00:00,61,Hujan Ringan,2.7,96,24
2025-06-07 03:00:00,3,Berawan,0.1,94,24
2025-06-07 06:00:00,2,Cerah Berawan,1.2,94,24
2025-06-07 09:00:00,1,Cerah,1.7,75,29
2025-06-07 12:00:00,3,Berawan,3.4,67,31
2025-06-07 15:00:00,2,Cerah Berawan,4.8,72,30
2025-06-07 18:00:00,61,Hujan Ringan,2.6,93,26
2025-06-07 21:00:00,3,Berawan,3.7,94,25
2025-06-08 00:00:00,3,Berawan,3.4,94,25
2025-06-08 03:00:00,3,Berawan,1.2,93,24
2025-06-08 06:00:00,3,Berawan,2.7,92,25
2025-06-06 04:00:00,3,Berawan,2,94,25
2025-06-06 07:00:00,1,Cerah,2.4,84,27
2025-06-06 10:00:00,1,Cerah,0.7,71,30
2025-06-06 13:00:00,61,Hujan Ringan,6.4,76,29
2025-06-06 16:00:00,61,Hujan Ringan,2.9,85,27
2025-06-06 19:00:00,3,Berawan,1.4,92,26
2025-06-06 22:00:00,61,Hujan Ringan,0.8,94,25
2025-06-07 01:00:00,3,Berawan,2.7,96,24
2025-06-07 04:00:00,3,Berawan,0.1,95,24
2025-06-07 07:00:00,2,Cerah Berawan,1.2,88,26
2025-06-07 10:00:00,0,Cerah,1.7,71,30
2025-06-07 13:00:00,3,Berawan,3.4,67,31
2025-06-07 16:00:00,61,Hujan Ringan,4.8,80,28
2025-06-07 19:00:00,3,Berawan,2.6,94,26
2025-06-07 22:00:00,3,Berawan,3.7,95,25
2025-06-08 01:00:00,3,Berawan,3.4,94,24
2025-06-08 04:00:00,3,Berawan,1.2,94,24
2025-06-06 04:00:00,3,Berawan,2,94,25
2025-06-06 07:00:00,1,Cerah,2.4,84,27
2025-06-06 10:00:00,1,Cerah,0.7,71,30
2025-06-06 13:00:00,61,Hujan Ringan,6.4,76,29
2025-06-06 16:00:00,61,Hujan Ringan,2.9,85,27
2025-06-06 19:00:00,3,Berawan,1.4,92,26
2025-06-06 22:00:00,61,Hujan Ringan,0.8,94,25
2025-06-07 01:00:00,3,Berawan,2.7,96,24
2025-06-07 04:00:00,3,Berawan,0.1,95,24
2025-06-07 07:00:00,2,Cerah Berawan,1.2,88,26
2025-06-07 10:00:00,0,Cerah,1.7,71,30
2025-06-07 13:00:00,3,Berawan,3.4,67,31
2025-06-07 16:00:00,61,Hujan Ringan,4.8,80,28
2025-06-07 19:00:00,3,Berawan,2.6,94,26
2025-06-07 22:00:00,3,Berawan,3.7,95,25
2025-06-08 01:00:00,3,Berawan,3.4,94,24
2025-06-08 04:00:00,3,Berawan,1.2,94,24
2025-06-06 04:00:00,3,Berawan,2,94,25
2025-06-06 07:00:00,1,Cerah,2.4,84,27
2025-06-06 10:00:00,1,Cerah,0.7,71,30
2025-06-06 13:00:00,61,Hujan Ringan,6.4,76,29
2025-06-06 16:00:00,61,Hujan Ringan,2.9,85,27
2025-06-06 19:00:00,3,Berawan,1.4,92,26
2025-06-06 22:00:00,61,Hujan Ringan,0.8,94,25
2025-06-07 01:00:00,3,Berawan,2.7,96,24
2025-06-07 04:00:00,3,Berawan,0.1,95,24
2025-06-07 07:00:00,2,Cerah Berawan,1.2,88,26
2025-06-07 10:00:00,0,Cerah,1.7,71,30
2025-06-07 13:00:00,3,Berawan,3.4,67,31
2025-06-07 16:00:00,61,Hujan Ringan,4.8,80,28
2025-06-07 19:00:00,3,Berawan,2.6,94,26
2025-06-07 22:00:00,3,Berawan,3.7,95,25
2025-06-08 01:00:00,3,Berawan,3.4,94,24
2025-06-08 04:00:00,3,Berawan,1.2,94,24
2025-06-06 07:00:00,1,Cerah,2.4,84,27
2025-06-06 10:00:00,1,Cerah,0.7,71,30
2025-06-06 13:00:00,61,Hujan Ringan,6.4,76,29
2025-06-06 16:00:00,61,Hujan Ringan,2.9,85,27
2025-06-06 19:00:00,3,Berawan,1.4,92,26
2025-06-06 22:00:00,61,Hujan Ringan,0.8,94,25
2025-06-07 01:00:00,3,Berawan,2.7,96,24
